source,target
3,61
3,78
3,92
3,143
3,218
3,234
3,253
3,294
9,138
9,147
9,175
9,213
9,249
9,250
9,256
11,7
11,20
11,35
11,59
11,85
11,88
11,96
11,146
11,224
11,229
11,264
11,291
26,8
26,49
26,74
26,79
26,154
26,189
26,216
30,93
30,214
44,29
44,43
47,68
47,220
47,244
47,260
54,116
68,94
68,132
68,149
68,180
68,230
68,285
75,17
75,55
75,194
75,267
85,105
86,216
93,246
93,272
99,21
99,69
99,114
99,117
99,130
99,157
99,209
99,261
99,269
99,271
99,289
107,144
107,173
107,199
107,205
107,236
107,246
107,284
110,12
110,171
110,215
110,238
110,241
110,246
110,255
110,266
131,5
131,37
131,63
131,91
131,119
131,184
131,192
131,282
137,38
137,44
137,81
137,107
137,211
137,258
137,277
137,280
145,18
145,62
145,104
145,109
145,112
145,142
145,185
145,208
145,230
145,273
145,276
145,292
162,24
162,45
162,78
162,89
162,98
162,103
162,127
162,135
162,160
162,172
164,4
164,15
164,31
164,84
164,140
164,187
164,206
164,281
167,44
167,75
169,14
169,16
169,19
169,23
169,32
169,36
169,50
169,56
169,64
169,70
169,82
169,121
169,125
169,126
169,133
169,136
169,156
169,158
169,201
169,202
169,222
169,227
169,228
169,240
169,247
169,254
169,262
169,265
169,295
186,22
186,41
186,86
186,113
186,166
186,211
186,217
202,1
202,25
202,33
202,170
202,181
202,183
202,237
202,242
202,248
202,252
202,268
202,270
202,278
202,293
202,296
203,219
211,274
213,161
213,176
213,212
213,222
213,243
213,251
213,299
216,27
216,65
216,111
216,129
216,139
216,174
216,193
216,197
216,200
222,28
222,298
223,66
223,153
230,150
230,152
230,221
230,232
230,245
244,53
244,72
244,73
244,159
244,207
246,263
257,10
257,13
257,77
257,80
257,97
257,100
257,123
257,124
257,137
257,141
257,148
257,179
257,190
257,203
257,226
279,85
279,164
279,178
279,223
280,58
280,99
280,162
282,54
282,60
282,76
282,101
282,108
282,122
282,134
282,196
287,52
287,151
287,213
287,291
290,0
290,2
290,42
290,48
290,67
290,95
290,115
290,118
290,128
290,163
290,164
290,210
290,239
290,244
291,6
291,34
291,39
291,46
291,57
291,83
291,87
291,90
291,155
291,165
291,168
291,177
291,195
291,198
291,233
291,275
291,286
292,54
292,106
292,120
292,182
292,204
292,231
292,259
292,283
297,40
297,51
297,71
297,102
297,119
297,188
297,191
297,225
297,235
297,246
297,288
