source,target
15,30
15,41
15,201
25,3
25,16
25,21
25,35
25,38
25,39
25,42
25,44
25,49
25,55
25,57
25,62
25,66
25,79
25,82
25,83
25,84
25,87
25,92
25,98
25,101
25,114
25,115
25,131
25,137
25,142
25,144
25,160
25,163
25,166
25,171
25,195
25,203
25,213
25,215
25,230
25,233
25,236
25,241
25,254
25,258
25,268
25,270
25,271
25,272
25,284
25,286
25,296
30,93
30,111
34,153
34,176
34,190
34,214
34,242
34,261
34,282
45,1
45,40
45,54
45,74
45,86
45,129
45,146
45,170
45,187
45,229
45,265
45,289
45,299
48,33
48,50
48,59
48,67
48,94
48,96
48,113
48,130
48,151
48,169
48,205
48,209
48,216
48,232
48,234
48,245
48,248
48,252
48,269
48,287
50,61
50,103
50,123
50,132
50,277
50,294
72,6
72,7
72,18
72,19
72,23
72,26
72,28
72,46
72,56
72,60
72,63
72,69
72,70
72,76
72,95
72,100
72,106
72,109
72,112
72,118
72,124
72,126
72,127
72,138
72,143
72,145
72,148
72,155
72,159
72,161
72,165
72,167
72,172
72,178
72,182
72,183
72,185
72,186
72,192
72,194
72,197
72,212
72,235
72,237
72,238
72,239
72,244
72,259
72,260
72,264
72,266
72,273
72,275
72,276
72,279
72,291
72,292
72,295
72,297
91,14
91,45
91,68
91,73
91,89
91,117
91,121
91,141
91,207
91,211
91,222
91,255
157,90
157,196
157,226
158,29
158,30
158,91
158,104
158,122
158,157
158,173
158,298
162,0
162,4
162,5
162,8
162,9
162,10
162,11
162,20
162,25
162,27
162,31
162,32
162,36
162,37
162,51
162,58
162,65
162,71
162,77
162,78
162,80
162,99
162,102
162,105
162,107
162,110
162,128
162,133
162,135
162,136
162,139
162,140
162,147
162,154
162,156
162,164
162,175
162,177
162,180
162,181
162,188
162,189
162,191
162,198
162,202
162,204
162,208
162,210
162,223
162,225
162,227
162,228
162,231
162,243
162,251
162,253
162,257
162,280
162,281
162,285
162,288
162,290
219,120
219,157
219,193
219,221
261,2
261,30
261,85
261,97
261,174
261,217
261,247
261,277
263,12
263,17
263,22
263,24
263,25
263,43
263,52
263,64
263,72
263,108
263,116
263,134
263,149
263,152
263,206
263,218
263,224
263,240
263,249
263,267
263,278
277,81
277,119
277,168
277,179
277,184
277,283
293,13
293,45
293,47
293,53
293,72
293,75
293,88
293,125
293,150
293,199
293,200
293,220
293,246
293,250
293,256
293,262
293,274
