source,target
6,85
6,106
6,182
6,272
13,22
13,152
13,231
13,292
13,294
14,85
14,185
14,212
18,15
18,40
18,82
18,97
18,150
18,154
18,174
18,179
18,208
18,253
18,260
18,273
18,282
24,27
24,34
24,53
24,85
24,114
24,130
24,139
24,158
24,195
24,202
24,233
24,236
24,254
32,7
32,21
32,51
32,52
32,68
32,75
32,80
32,93
32,109
32,113
32,115
32,127
32,131
32,151
32,153
32,176
32,178
32,201
32,214
32,216
32,223
32,227
32,234
32,243
32,256
32,263
32,264
32,296
34,8
34,46
34,119
34,122
34,146
34,165
34,177
34,183
34,196
34,219
34,221
34,247
34,293
36,58
36,81
36,92
36,108
36,124
36,133
36,147
36,170
36,194
36,226
36,259
36,269
58,70
58,135
58,164
58,229
58,240
58,280
58,289
58,295
62,30
62,74
62,78
62,105
62,120
62,125
62,128
62,141
62,197
62,205
62,213
62,232
62,238
62,270
82,10
82,19
82,65
82,72
82,85
82,95
82,132
82,279
85,180
85,287
91,41
91,64
91,71
91,110
91,125
91,162
91,218
91,266
95,63
95,107
95,204
95,248
97,25
97,50
97,55
97,61
97,67
97,69
97,96
97,140
97,155
97,159
97,175
97,193
97,225
97,235
97,242
97,244
106,37
106,49
106,56
106,59
106,87
106,129
106,136
106,157
106,166
106,169
106,190
106,237
106,271
106,276
125,57
125,94
125,99
125,103
125,111
125,134
125,181
125,191
125,211
125,228
137,0
137,18
137,39
137,45
137,117
137,121
137,168
137,245
137,255
137,297
192,2
192,3
192,4
192,17
192,28
192,33
192,38
192,42
192,43
192,90
192,97
192,118
192,123
192,144
192,145
192,188
192,203
192,206
192,207
192,213
192,215
192,217
192,250
192,261
192,275
192,291
213,20
213,47
213,60
213,66
213,83
213,88
213,98
213,246
213,284
219,163
258,1
258,5
258,9
258,12
258,26
258,31
258,35
258,44
258,58
258,77
258,84
258,101
258,112
258,143
258,148
258,156
258,172
258,173
258,186
258,189
258,200
258,222
258,230
258,239
258,249
258,251
258,252
258,257
258,265
258,277
258,283
258,290
277,91
277,161
277,171
277,198
278,34
278,286
286,32
286,241
288,54
288,79
288,82
288,89
288,102
288,116
288,138
288,142
288,167
288,187
288,199
288,220
288,268
288,285
288,298
288,299
292,11
292,16
292,23
292,29
292,36
292,48
292,73
292,76
292,86
292,100
292,104
292,126
292,149
292,160
292,184
292,209
292,210
292,224
292,262
292,267
292,274
292,281
