source,target
1,3
1,6
1,8
1,13
1,22
1,67
1,78
1,82
1,87
1,93
1,94
1,100
1,102
1,107
1,133
1,139
1,140
1,142
1,149
1,154
1,160
1,177
1,180
1,203
1,221
1,223
1,233
1,237
1,239
1,241
1,247
1,251
1,253
1,254
1,267
1,275
1,276
1,283
1,295
18,27
18,38
18,54
18,58
18,167
18,182
18,234
18,248
18,274
34,15
34,28
34,45
34,64
34,122
34,222
34,278
40,9
40,14
40,20
40,24
40,30
40,33
40,43
40,47
40,52
40,59
40,73
40,83
40,99
40,103
40,111
40,119
40,120
40,126
40,131
40,137
40,138
40,141
40,144
40,145
40,146
40,147
40,148
40,159
40,162
40,175
40,189
40,191
40,197
40,202
40,204
40,213
40,224
40,226
40,230
40,233
40,244
40,258
40,288
40,292
40,293
40,294
40,297
59,4
59,49
59,57
59,69
59,75
59,79
59,108
59,112
59,125
59,155
59,179
59,211
59,232
59,252
59,268
59,271
59,280
59,281
64,2
64,11
64,71
64,90
64,91
64,92
64,101
64,104
64,106
64,114
64,115
64,116
64,117
64,123
64,128
64,166
64,172
64,183
64,201
64,205
64,207
64,227
64,238
64,240
64,249
64,257
64,259
64,261
64,262
64,273
64,289
64,290
64,291
64,298
89,26
89,53
89,84
89,85
89,118
89,121
89,124
89,153
89,165
89,168
89,199
89,214
89,219
89,220
89,228
151,41
151,46
151,130
151,277
156,72
156,170
156,184
156,192
156,250
161,65
161,136
161,188
161,193
161,229
161,256
161,285
161,296
170,23
170,25
170,31
170,44
170,70
170,176
170,210
170,229
170,248
170,299
176,10
176,19
176,37
176,50
176,55
176,95
176,163
176,173
176,196
176,208
176,215
176,235
176,255
176,279
176,282
207,32
207,39
207,157
207,185
207,187
229,127
229,150
229,158
229,174
229,195
229,200
229,209
229,260
229,266
233,12
233,17
233,36
233,62
233,66
233,74
233,88
233,105
233,109
233,110
233,113
233,134
233,135
233,152
233,171
233,178
233,206
233,218
233,246
233,264
233,265
233,272
248,0
248,5
248,7
248,16
248,21
248,51
248,63
248,76
248,77
248,81
248,97
248,98
248,164
248,169
248,186
248,198
248,212
248,216
248,242
248,269
263,34
263,80
263,151
263,156
263,245
263,287
284,29
284,59
284,60
284,143
284,181
284,190
284,194
284,217
284,236
284,243
284,270
286,48
286,56
286,68
286,86
286,207
286,225
286,231
286,295
295,35
295,61
295,96
295,129
299,42
299,89
299,132
