source,target
0,6
0,10
0,23
0,47
0,63
0,66
0,77
0,81
0,114
0,127
0,140
0,152
0,157
0,187
0,209
0,217
0,219
0,221
0,226
0,241
0,248
0,259
0,264
0,286
0,291
0,295
1,20
1,35
1,38
1,44
1,56
1,59
1,69
1,99
1,146
1,166
1,169
1,178
1,179
1,218
1,222
1,227
1,238
1,245
1,251
1,260
1,270
1,276
18,39
18,58
18,64
18,100
18,125
18,168
18,239
18,261
18,272
18,288
39,128
39,228
39,240
39,290
55,9
55,101
59,24
59,34
59,83
59,142
59,196
59,200
59,235
59,282
79,93
79,287
101,21
101,28
101,42
101,57
101,73
101,84
101,105
101,109
101,111
101,115
101,124
101,133
101,139
101,144
101,181
101,211
101,230
101,234
101,250
101,297
107,19
107,123
107,164
107,212
123,148
123,174
123,191
123,224
123,275
126,91
126,117
126,136
126,223
143,54
143,108
143,175
143,184
143,204
143,267
160,4
160,5
160,12
160,40
160,70
160,71
160,85
160,90
160,102
160,118
160,121
160,134
160,173
160,192
160,203
160,205
160,221
160,232
160,236
160,263
160,274
160,292
160,294
162,7
162,53
162,60
162,79
162,92
162,95
162,96
162,180
162,221
162,278
176,3
176,11
176,88
176,107
176,158
176,188
176,199
176,201
176,215
176,244
176,249
176,262
176,289
182,59
182,101
182,113
184,8
184,14
184,16
184,26
184,29
184,30
184,31
184,32
184,33
184,37
184,48
184,65
184,68
184,72
184,76
184,82
184,87
184,106
184,130
184,135
184,141
184,145
184,151
184,159
184,167
184,171
184,183
184,185
184,195
184,197
184,198
184,206
184,210
184,225
184,231
184,233
184,237
184,242
184,243
184,255
184,257
184,279
184,296
189,17
189,79
189,299
221,98
221,240
222,104
222,153
222,225
222,284
222,285
225,15
225,22
225,49
225,50
225,51
225,62
225,89
225,97
225,116
225,129
225,131
225,147
225,154
225,170
225,194
225,207
225,216
225,247
225,253
225,254
225,258
225,271
240,2
240,25
240,27
240,36
240,74
240,80
240,86
240,94
240,103
240,120
240,138
240,165
240,177
240,229
240,252
240,293
240,298
256,13
256,18
256,41
256,43
256,45
256,46
256,52
256,61
256,67
256,110
256,112
256,119
256,123
256,132
256,137
256,149
256,155
256,156
256,163
256,172
256,202
256,208
256,220
256,246
256,265
256,266
256,277
256,283
268,55
268,75
268,78
268,122
268,126
268,150
268,160
268,161
268,186
268,190
268,193
268,213
268,214
268,269
268,273
268,280
268,281
