source,target
3,70
3,84
3,110
3,154
3,160
3,166
3,210
3,221
3,267
3,280
21,93
21,209
21,230
21,258
41,2
41,23
41,58
41,61
41,81
41,118
41,153
41,190
41,215
41,248
41,274
41,277
56,34
56,55
56,63
56,64
56,73
56,101
56,147
56,172
56,177
56,212
56,214
56,245
56,246
56,260
64,40
64,53
64,143
64,205
64,242
64,252
73,33
73,51
73,102
73,123
73,150
73,176
73,219
93,0
93,17
93,22
93,59
93,103
93,107
93,127
93,140
93,169
93,182
93,232
93,261
93,289
93,290
100,6
100,8
100,14
100,47
100,57
100,87
100,112
100,116
100,129
100,141
100,162
100,178
100,222
100,236
100,239
100,244
100,251
100,291
105,4
105,29
105,31
105,124
105,131
105,192
105,233
105,238
111,36
111,247
111,262
114,149
114,159
114,202
114,224
114,276
134,1
134,21
134,42
134,52
134,79
134,91
134,170
134,216
134,234
134,256
134,263
139,39
139,76
139,99
139,160
139,189
146,45
146,119
146,193
146,217
146,218
146,253
148,41
148,85
148,104
148,106
148,114
148,122
148,183
148,257
155,30
155,37
155,46
155,69
155,109
155,193
155,225
155,254
155,284
157,219
157,231
160,9
160,13
160,24
160,25
160,38
160,49
160,82
160,83
160,96
160,126
160,156
160,186
160,193
160,198
160,203
160,206
160,207
160,282
187,18
187,35
187,60
187,72
187,86
187,95
187,121
187,136
187,161
187,179
187,219
187,259
193,11
193,48
193,50
193,62
193,66
193,97
193,115
193,120
193,151
193,152
193,163
193,168
193,174
193,180
193,194
193,240
193,249
193,278
194,5
194,89
194,90
194,100
194,111
194,164
194,165
194,200
194,204
194,271
194,294
194,296
213,43
213,77
213,93
213,108
213,117
213,138
213,142
213,145
213,173
213,195
213,208
213,223
213,226
213,241
213,269
213,275
213,292
213,298
219,74
219,184
219,235
221,248
228,67
228,100
228,113
228,196
228,199
228,297
231,19
231,75
231,175
231,220
231,248
231,268
234,7
234,10
234,16
234,26
234,27
234,44
234,54
234,71
234,94
234,135
234,171
234,181
234,229
234,255
234,264
234,265
234,270
234,272
234,273
234,281
234,283
238,114
248,12
248,15
248,20
248,28
248,65
248,68
248,78
248,92
248,98
248,128
248,130
248,132
248,144
248,158
248,188
248,197
248,201
248,211
248,237
248,266
248,287
248,295
279,64
279,288
286,228
286,234
288,32
288,80
288,88
288,125
288,133
288,137
288,167
288,185
288,191
288,227
288,243
288,250
288,285
288,293
288,299
