source,target
12,7
12,142
12,166
12,235
15,84
15,157
16,60
16,71
16,76
16,83
16,96
16,129
16,146
16,160
16,186
16,201
16,213
16,224
16,238
16,276
16,296
30,87
30,187
31,225
35,11
35,17
35,42
35,80
35,82
35,87
35,190
35,195
35,215
35,231
35,273
38,147
42,44
42,156
42,175
42,265
44,221
44,249
53,74
53,217
53,289
66,6
66,26
66,70
66,109
66,133
66,153
66,257
66,268
81,20
81,131
81,174
81,267
81,282
84,32
84,95
84,107
84,143
84,208
84,242
88,34
88,41
88,56
88,59
88,61
88,62
88,69
88,75
88,79
88,86
88,91
88,100
88,116
88,122
88,141
88,144
88,191
88,209
116,19
116,24
116,28
116,36
116,89
116,92
116,101
116,113
116,127
116,136
116,137
116,234
116,277
116,286
123,10
123,37
123,48
123,73
123,171
123,207
123,232
123,252
123,270
123,275
132,154
132,164
132,236
132,244
132,274
138,58
138,68
138,105
138,118
138,123
138,164
138,168
138,193
138,203
138,211
138,228
138,233
138,241
138,261
138,279
138,284
154,5
154,40
154,57
154,77
154,78
154,121
154,179
154,181
154,192
154,198
154,199
154,205
154,216
154,219
154,258
154,262
157,116
157,124
157,130
157,290
160,0
160,1
160,25
160,33
160,63
160,65
160,84
160,103
160,120
160,158
160,165
160,167
160,188
160,206
160,223
160,226
160,227
160,250
160,253
160,269
160,283
160,292
164,22
164,94
164,98
164,110
164,111
164,125
164,134
164,161
164,169
164,194
164,200
164,222
164,271
166,8
166,44
166,298
172,49
172,55
172,108
172,115
172,135
172,140
172,151
172,180
172,264
172,295
173,225
173,229
173,245
187,13
187,182
187,214
187,217
197,81
197,278
205,39
205,85
205,88
205,99
205,159
205,299
213,29
213,46
213,102
213,185
213,210
213,287
217,18
217,52
217,148
217,177
217,245
217,280
217,285
225,4
225,43
225,152
225,176
225,183
225,196
225,240
225,248
225,272
225,293
245,21
245,90
245,97
245,145
245,204
256,2
256,9
256,14
256,23
256,27
256,45
256,47
256,50
256,64
256,67
256,93
256,104
256,106
256,114
256,117
256,119
256,123
256,126
256,128
256,150
256,162
256,163
256,170
256,172
256,178
256,184
256,189
256,212
256,218
256,220
256,230
256,237
256,239
256,243
256,246
256,247
256,251
256,254
256,255
256,260
256,266
256,281
256,288
256,291
256,294
256,297
259,38
259,51
259,112
259,155
259,197
259,202
263,3
263,31
263,54
263,72
263,139
276,42
276,66
276,149
276,197
