source,target
0,3
0,8
0,25
0,28
0,59
0,83
0,86
0,88
0,91
0,96
0,108
0,113
0,115
0,123
0,132
0,133
0,139
0,163
0,165
0,166
0,170
0,176
0,179
0,180
0,202
0,211
0,224
0,255
0,262
0,266
0,269
0,274
0,276
0,278
0,286
0,296
15,6
15,35
15,75
15,152
15,157
15,225
15,259
15,279
23,58
23,156
23,187
23,205
23,254
23,270
45,94
45,252
53,5
53,17
53,21
53,49
53,50
53,61
53,116
53,130
53,142
53,155
53,167
53,182
53,185
53,189
53,198
53,203
53,218
53,233
53,241
53,271
53,289
53,293
68,19
68,33
68,40
68,65
68,77
68,97
68,125
68,173
68,215
68,245
84,32
84,85
84,171
84,228
84,236
84,242
84,277
84,280
84,281
89,7
89,104
89,140
89,174
89,217
89,246
89,287
89,290
89,298
91,2
91,95
91,112
91,238
91,239
91,258
94,129
119,31
119,109
119,121
119,199
119,244
119,249
119,253
119,288
128,9
128,10
128,12
128,14
128,20
128,27
128,36
128,37
128,46
128,48
128,60
128,62
128,66
128,73
128,76
128,79
128,87
128,94
128,99
128,101
128,105
128,110
128,114
128,124
128,127
128,148
128,151
128,158
128,164
128,168
128,183
128,191
128,192
128,194
128,204
128,209
128,216
128,221
128,227
128,234
128,240
128,243
128,251
128,256
128,267
128,283
131,1
131,16
131,23
131,24
131,80
131,91
131,102
131,126
131,159
131,160
131,169
131,190
131,208
131,214
131,226
131,232
131,257
131,268
131,282
131,284
157,13
157,89
157,90
157,215
157,228
157,265
157,292
168,11
168,29
168,56
168,67
168,78
168,91
168,98
168,145
168,188
168,237
168,294
182,22
182,26
182,57
182,71
182,107
182,143
182,146
195,4
195,52
195,55
195,64
195,70
195,81
195,92
195,93
195,103
195,119
195,134
195,136
195,153
195,181
195,193
195,207
195,230
195,231
195,273
195,275
195,297
215,44
215,82
215,117
215,154
215,184
215,197
228,42
228,43
228,54
228,122
228,135
228,149
228,161
228,175
228,196
228,222
228,250
228,260
228,264
228,272
228,299
236,30
236,72
236,172
236,210
236,235
236,248
245,118
245,178
245,201
245,223
245,247
261,18
261,34
261,119
261,144
261,206
261,213
261,252
261,291
262,100
262,138
262,141
262,150
262,220
263,51
263,147
263,182
268,38
268,47
268,63
268,69
268,74
268,111
268,120
268,162
268,200
268,212
268,219
268,245
268,285
268,295
279,39
279,41
279,53
279,106
279,137
279,177
279,186
279,229
