source,target
19,9
19,45
19,47
19,53
19,56
19,98
19,113
19,198
19,213
19,244
19,284
19,298
36,13
36,41
36,43
36,49
36,62
36,128
36,179
36,210
36,241
43,58
43,119
43,194
43,204
43,243
43,247
53,4
53,29
53,31
53,34
53,52
53,64
53,67
53,93
53,95
53,109
53,115
53,122
53,124
53,155
53,164
53,170
53,175
53,178
53,180
53,195
53,201
53,202
53,216
53,227
53,237
53,245
53,265
53,274
53,276
53,282
53,283
53,299
81,10
81,23
81,26
81,50
81,60
81,71
81,77
81,127
81,129
81,137
81,142
81,153
81,158
81,171
81,183
81,188
81,192
81,199
81,257
81,259
81,261
81,264
81,271
81,292
81,294
93,1
93,17
93,32
93,38
93,46
93,78
93,97
93,108
93,112
93,126
93,134
93,176
93,209
93,225
93,229
93,233
93,242
93,255
93,262
93,263
93,289
93,297
121,3
121,24
121,28
121,30
121,40
121,42
121,61
121,66
121,80
121,89
121,92
121,99
121,105
121,110
121,116
121,132
121,133
121,159
121,196
121,200
121,222
121,228
121,230
121,273
121,275
121,285
121,296
151,54
151,81
151,121
156,43
156,81
156,96
156,104
156,114
156,206
162,73
162,101
162,117
162,120
162,121
162,139
162,147
162,163
162,215
162,224
162,231
162,278
173,12
173,57
173,75
173,79
173,83
173,103
173,121
173,138
173,207
173,218
173,220
173,223
173,246
173,287
211,84
211,86
211,106
211,143
211,149
211,217
211,280
211,291
215,90
215,141
215,251
221,0
221,8
221,20
221,25
221,33
221,37
221,39
221,48
221,51
221,59
221,65
221,68
221,82
221,85
221,107
221,125
221,131
221,136
221,146
221,150
221,154
221,160
221,167
221,172
221,177
221,187
221,205
221,212
221,214
221,226
221,246
221,250
221,253
221,254
221,256
221,277
221,281
241,7
241,14
241,21
241,22
241,27
241,35
241,55
241,63
241,69
241,70
241,72
241,87
241,123
241,130
241,135
241,157
241,161
241,184
241,193
241,197
241,232
241,234
241,236
241,238
241,240
241,252
241,260
241,268
241,286
246,111
246,166
246,272
269,118
269,173
269,295
270,76
270,151
270,191
270,211
270,279
270,290
293,2
293,5
293,6
293,11
293,15
293,16
293,18
293,44
293,74
293,88
293,91
293,93
293,94
293,100
293,102
293,140
293,144
293,145
293,148
293,152
293,165
293,168
293,169
293,174
293,181
293,182
293,185
293,186
293,189
293,190
293,203
293,208
293,219
293,221
293,235
293,239
293,248
293,249
293,258
293,266
293,267
293,288
