source,target
6,96
6,163
6,173
6,177
6,180
6,186
6,193
6,294
6,296
10,13
10,16
10,37
10,38
10,52
10,81
10,90
10,98
10,100
10,137
10,138
10,139
10,140
10,149
10,159
10,160
10,167
10,171
10,176
10,181
10,191
10,233
10,235
10,248
10,264
10,265
10,280
10,283
10,292
17,7
17,12
17,23
17,28
17,32
17,39
17,41
17,47
17,55
17,61
17,68
17,99
17,105
17,116
17,125
17,131
17,132
17,154
17,175
17,183
17,188
17,195
17,204
17,209
17,221
17,238
17,241
17,244
17,253
17,274
17,299
21,15
21,24
21,56
21,64
21,70
21,74
21,86
21,89
21,107
21,108
21,135
21,147
21,150
21,155
21,174
21,214
21,219
21,228
21,229
21,239
21,267
21,271
21,281
21,297
35,27
35,44
35,76
35,178
35,255
48,17
48,27
48,46
48,101
48,118
48,133
48,198
48,205
48,217
48,257
48,279
79,9
79,117
97,5
97,19
97,26
97,29
97,31
97,34
97,36
97,53
97,54
97,59
97,66
97,67
97,69
97,71
97,72
97,79
97,80
97,82
97,88
97,91
97,103
97,104
97,106
97,111
97,119
97,120
97,122
97,123
97,126
97,128
97,129
97,130
97,145
97,151
97,153
97,157
97,158
97,168
97,170
97,179
97,182
97,197
97,215
97,216
97,218
97,220
97,222
97,223
97,224
97,227
97,236
97,250
97,254
97,258
97,259
97,260
97,261
97,266
97,269
97,270
97,276
97,284
97,285
97,286
97,287
97,290
97,291
110,65
110,84
110,95
110,186
124,2
124,8
124,25
124,49
124,51
124,87
124,102
124,109
124,113
124,127
124,185
124,189
124,190
124,192
124,208
124,212
124,232
124,246
124,247
124,288
140,57
140,62
140,79
140,94
140,152
140,187
140,196
140,243
140,245
140,275
186,20
186,22
186,27
186,40
186,83
186,92
186,115
186,142
186,143
186,166
186,203
186,234
186,237
186,278
194,0
194,3
194,4
194,11
194,14
194,17
194,18
194,30
194,33
194,50
194,60
194,78
194,121
194,124
194,136
194,141
194,144
194,148
194,156
194,161
194,164
194,165
194,184
194,200
194,202
194,207
194,210
194,213
194,225
194,226
194,230
194,249
194,251
194,256
194,262
194,268
194,272
194,277
194,282
194,286
199,48
199,114
199,172
199,231
199,242
199,273
199,295
263,10
263,21
263,42
263,45
263,63
263,77
263,112
263,146
263,240
263,252
263,289
263,298
286,85
286,201
286,206
286,211
286,293
296,1
296,43
296,58
296,73
296,75
296,93
296,134
296,162
296,169
