source,target
15,67
19,8
19,13
19,20
19,22
19,27
19,31
19,34
19,47
19,49
19,52
19,53
19,58
19,62
19,63
19,70
19,81
19,85
30,89
43,15
43,26
43,41
43,60
46,30
46,60
46,83
46,90
60,23
60,40
64,1
64,2
64,3
64,4
64,6
64,10
64,11
64,12
64,14
64,16
64,18
64,19
64,21
64,24
64,25
64,28
64,29
64,35
64,38
64,39
64,42
64,44
64,45
64,50
64,51
64,54
64,55
64,61
64,68
64,69
64,71
64,73
64,74
64,75
64,76
64,78
64,80
64,83
64,84
64,86
64,88
64,91
64,92
64,93
64,95
64,97
64,99
66,0
66,5
66,36
66,46
66,59
66,94
72,32
72,46
72,57
83,9
83,33
83,37
83,56
83,77
83,79
83,82
98,7
98,43
98,48
98,65
98,87
98,96
