source,target
1,3
1,11
1,15
1,17
1,23
1,39
1,44
1,60
1,61
1,66
1,74
2,3
2,8
2,20
2,24
2,26
2,27
2,32
2,35
2,38
2,42
2,52
2,55
2,64
2,65
2,70
2,71
2,72
2,77
2,81
2,83
3,18
3,47
4,54
4,70
4,89
15,19
15,67
15,97
18,7
18,29
18,62
18,98
19,50
19,68
19,88
19,96
21,0
21,9
21,13
21,34
21,41
21,46
21,56
21,57
21,70
21,82
22,33
22,36
31,10
31,14
31,36
31,88
33,45
33,85
36,80
37,28
37,67
37,92
37,93
47,84
47,95
48,25
48,53
48,59
48,79
48,86
48,91
48,94
67,63
70,16
70,43
78,58
78,73
78,88
79,51
79,90
88,12
88,49
89,6
89,40
89,69
89,75
89,99
90,97
97,5
97,30
97,76
97,87
