source,target
2,4
2,36
2,64
2,66
2,85
2,98
2,99
5,13
5,31
5,79
5,92
15,16
15,18
15,43
15,56
18,7
18,8
18,20
18,21
18,28
18,30
18,37
18,38
18,40
18,45
18,46
18,47
18,58
18,73
18,77
18,80
31,34
31,72
31,74
31,96
34,35
34,62
34,78
35,42
35,97
36,25
36,53
36,65
36,70
36,93
36,95
43,9
43,39
43,41
43,49
43,57
43,59
43,60
43,69
43,82
43,84
43,89
47,26
47,66
47,71
47,83
53,0
53,54
54,3
54,63
54,86
55,66
55,76
64,1
64,17
64,27
64,44
64,50
64,52
64,61
64,68
64,75
64,88
64,91
66,12
66,23
66,51
66,67
72,6
72,11
72,19
72,24
72,32
72,33
72,87
77,22
77,29
77,81
77,90
77,94
93,96
96,10
96,14
96,48
