source,target
1,2
1,7
1,18
1,24
1,26
1,68
1,96
8,0
8,34
8,41
8,52
8,57
8,72
8,82
8,84
8,96
8,98
9,19
9,50
9,63
14,15
14,68
15,42
18,46
18,60
18,63
18,85
18,86
19,56
19,81
19,91
23,53
23,83
35,36
35,38
35,92
35,94
36,50
36,87
38,4
45,53
45,74
46,5
46,55
46,64
48,6
48,12
48,13
48,22
48,53
48,66
48,81
48,93
48,95
50,16
50,71
53,17
60,33
60,49
63,20
68,67
72,21
72,25
72,28
72,37
72,39
72,43
72,58
72,69
72,79
72,89
72,90
72,99
74,61
75,54
75,77
75,86
81,88
83,40
86,59
86,97
87,31
87,76
89,11
89,27
89,29
89,32
89,44
89,51
89,62
89,78
92,65
96,3
96,10
96,30
96,47
96,73
96,80
