source,target
6,9
6,25
9,10
9,31
9,41
9,70
12,26
12,32
12,33
12,60
12,64
12,73
12,97
16,0
16,8
16,24
16,30
16,39
16,48
16,63
16,66
16,69
16,73
16,79
22,47
22,50
22,87
25,34
25,45
32,18
32,21
32,23
32,28
32,29
32,40
32,55
32,61
32,74
32,75
32,77
32,94
32,95
32,98
33,5
33,15
33,19
33,38
34,81
41,20
41,52
41,73
43,45
43,53
43,82
43,99
47,59
47,73
50,62
50,78
59,58
65,2
65,7
65,11
65,13
65,14
65,27
65,44
65,46
65,49
65,51
65,57
65,72
65,75
65,84
65,89
65,90
65,91
65,92
65,93
70,83
73,35
73,42
73,54
73,68
75,17
75,67
75,80
75,86
75,96
82,56
82,85
97,1
97,36
97,37
97,76
97,88
99,3
99,4
99,71
