source,target
2,4
2,53
2,73
2,79
2,88
5,3
5,6
5,17
5,22
5,23
5,27
5,70
5,84
5,98
5,99
6,10
6,48
6,75
6,83
11,0
11,18
18,9
18,28
18,39
18,50
18,74
18,78
41,20
41,81
41,93
43,32
43,54
43,88
43,91
60,34
60,49
60,94
60,97
64,11
64,37
64,47
64,56
64,66
64,68
64,71
64,76
64,81
65,1
65,5
65,12
65,16
65,55
65,58
65,82
65,92
71,43
71,94
73,13
73,21
73,25
73,36
73,44
73,46
73,51
73,80
73,87
73,89
73,96
81,14
81,15
81,24
82,30
82,35
82,61
82,88
82,90
86,8
86,19
86,31
86,42
86,52
86,59
86,62
86,63
86,88
88,26
88,29
88,33
88,38
88,40
88,57
88,67
88,72
88,77
88,85
88,95
91,45
94,7
94,69
