source,target
10,15
10,22
10,31
10,41
10,63
10,69
10,74
10,84
10,85
10,97
20,8
20,11
20,26
20,27
20,29
20,35
20,52
20,55
20,95
36,9
36,38
36,49
36,56
36,58
36,64
44,24
44,43
44,46
44,55
44,59
44,68
44,75
44,92
44,93
51,13
51,37
51,45
51,47
51,70
51,72
51,91
55,19
55,28
58,23
58,39
58,82
58,83
58,88
62,6
62,25
62,66
62,81
74,1
74,5
74,33
74,58
74,86
77,18
77,30
78,17
78,20
78,60
78,61
78,94
79,48
79,51
79,62
79,80
80,0
80,2
80,7
80,16
80,42
80,50
80,73
80,89
80,96
80,98
90,3
90,4
90,12
90,14
90,21
90,32
90,34
90,40
90,53
90,54
90,57
90,65
90,67
90,71
90,74
90,76
90,77
90,79
90,87
90,92
90,99
