source,target
10,9
12,16
12,95
14,53
14,79
18,6
18,7
18,31
18,34
18,71
36,32
36,40
36,46
37,10
37,30
37,35
37,51
37,53
37,84
37,92
38,10
38,29
38,43
38,59
38,60
41,15
41,46
41,47
41,69
41,73
41,80
41,97
43,76
46,72
46,99
47,4
47,18
47,22
47,27
53,19
53,45
53,50
53,52
53,56
53,67
60,55
60,61
60,94
64,1
64,2
64,3
64,8
64,24
64,25
64,39
64,42
64,46
64,49
64,66
64,68
64,75
64,78
64,81
64,82
64,83
64,88
64,91
64,93
66,12
66,13
66,17
66,20
66,21
66,65
66,70
66,86
66,98
74,0
74,5
74,11
74,18
74,26
74,33
74,44
74,54
74,57
74,58
74,62
74,85
74,89
74,96
84,23
84,87
98,10
98,28
98,48
98,63
98,77
98,90
