source,target
0,14
0,42
0,45
0,51
0,52
0,54
0,66
0,80
0,82
0,85
3,4
3,47
3,51
3,60
3,67
3,73
3,93
8,6
8,18
8,19
8,32
8,61
8,90
12,20
12,64
12,68
12,83
18,26
18,74
18,89
18,96
19,23
19,88
19,99
22,53
22,88
28,43
28,58
28,72
28,89
31,87
31,91
31,97
34,9
34,49
34,58
34,71
34,87
38,21
38,47
38,57
38,65
38,77
47,33
47,37
47,78
49,16
49,56
58,5
58,11
58,13
58,17
58,70
58,79
64,7
64,27
64,50
64,69
64,84
64,87
64,92
66,1
66,36
66,88
66,98
68,39
68,86
68,95
88,2
88,24
88,25
88,55
88,62
88,76
88,94
89,10
89,15
89,29
89,35
89,40
89,41
89,46
89,48
89,59
89,63
91,44
97,30
97,75
97,81
