source,target
4,6
4,20
4,58
4,71
4,88
4,93
6,5
6,23
6,41
6,47
6,54
6,65
8,28
8,34
8,52
8,63
8,68
16,10
16,15
16,22
16,30
16,37
16,43
16,53
16,58
16,77
16,97
20,35
20,40
27,59
27,67
27,74
29,34
29,43
29,75
29,99
30,3
30,44
30,62
30,74
30,83
34,19
34,42
34,69
34,87
34,90
34,91
34,92
43,12
43,79
54,2
54,9
54,13
54,14
54,25
54,26
54,70
54,76
54,82
58,0
58,17
58,21
58,33
58,36
58,46
58,61
58,66
58,72
67,50
67,55
67,73
67,78
67,80
67,96
74,7
74,11
74,24
74,39
74,51
74,57
74,64
74,84
75,1
75,31
84,32
84,85
84,89
85,56
85,95
88,18
88,38
88,45
88,48
88,81
88,94
88,98
89,49
89,60
89,86
