source,target
3,50
3,54
3,68
3,96
9,1
9,7
9,12
9,13
9,17
9,18
9,35
9,40
9,45
9,58
9,63
9,69
9,81
9,83
9,84
9,86
9,89
10,39
10,59
10,76
11,20
11,96
25,0
25,28
25,56
25,59
32,26
32,27
32,34
32,55
32,58
32,60
32,74
32,82
35,21
39,24
39,99
50,36
50,41
50,53
50,61
50,83
50,95
52,31
52,70
52,90
52,94
54,56
54,67
56,8
58,33
58,42
58,87
58,91
62,43
62,57
62,96
83,38
83,49
83,78
83,80
83,85
89,2
89,5
89,14
89,19
89,22
89,23
89,37
89,44
89,46
89,47
89,48
89,51
89,75
89,79
89,88
89,90
89,97
89,98
90,4
90,6
90,16
90,29
90,30
90,64
90,65
90,66
90,77
90,92
95,15
95,71
96,72
96,73
96,93
