source,target
0,8
0,16
0,35
0,39
0,44
0,56
0,77
0,93
0,95
0,99
6,14
6,20
6,37
6,48
6,70
14,30
14,34
14,90
20,12
20,41
20,89
30,63
30,81
32,0
32,3
32,13
32,15
32,22
32,24
32,26
32,27
32,31
32,38
32,42
32,46
32,47
32,53
32,54
32,57
32,68
32,69
32,78
32,83
32,85
32,86
32,98
48,7
48,11
48,17
48,21
48,25
48,36
48,40
48,72
48,96
56,9
56,43
56,63
56,71
56,75
63,49
63,59
63,73
65,2
65,4
65,5
65,10
65,23
65,28
65,29
65,33
65,45
65,50
65,51
65,55
65,58
65,60
65,61
65,62
65,64
65,66
65,67
65,74
65,78
65,79
65,80
65,82
65,84
65,97
78,1
78,19
78,88
78,91
90,18
90,76
90,87
90,94
93,52
93,92
