source,target
0,9
0,10
0,23
0,24
0,31
0,37
0,38
0,43
0,51
0,53
0,64
0,73
0,84
2,4
2,6
2,21
2,28
2,39
2,60
2,61
2,67
2,75
2,79
2,82
2,87
2,91
2,94
2,97
5,1
5,19
5,28
5,49
5,95
8,7
8,13
8,34
8,36
8,83
8,93
8,96
13,30
13,52
13,54
13,55
13,68
13,84
19,11
19,58
19,59
19,63
19,69
28,70
28,92
28,99
30,74
32,3
32,12
32,17
32,19
32,25
32,27
32,35
32,42
32,54
32,57
32,76
32,81
32,88
40,26
40,29
40,52
40,62
40,66
40,77
40,85
40,98
48,20
48,22
48,50
48,52
48,86
52,41
52,47
52,56
54,14
54,15
82,16
82,44
82,45
82,65
82,78
84,90
88,33
88,46
88,71
88,72
88,80
88,89
93,18
