source,target
3,15
3,16
3,68
3,79
9,1
9,13
9,20
9,22
9,23
9,34
9,36
9,46
9,53
9,55
9,58
9,60
9,64
9,77
9,84
9,86
9,88
9,90
9,91
9,92
9,99
12,29
12,48
12,57
12,63
13,8
13,18
13,37
13,42
13,71
13,81
13,87
13,93
13,98
16,7
16,26
16,38
16,56
16,62
16,80
16,89
19,14
19,17
19,33
19,39
19,54
24,40
24,41
24,47
24,50
24,56
24,57
24,61
24,65
24,67
24,82
56,31
56,51
57,25
57,28
57,49
57,59
57,78
57,97
66,2
66,4
66,9
66,19
66,32
66,43
66,44
66,45
66,74
66,85
69,56
69,70
96,0
96,5
96,6
96,10
96,11
96,21
96,24
96,27
96,30
96,35
96,52
96,54
96,72
96,73
96,75
96,76
96,83
96,94
96,95
