source,target
3,1
3,47
3,63
3,89
3,92
3,94
3,141
3,149
3,170
3,177
3,186
4,72
4,80
9,23
9,46
9,144
9,166
9,196
18,7
18,15
18,22
18,62
18,66
18,71
18,73
18,85
18,102
18,108
18,114
18,120
18,124
18,125
18,128
18,157
18,160
18,187
30,96
30,105
30,121
31,53
31,90
31,110
31,188
44,132
44,196
50,57
50,75
50,133
50,163
52,167
52,184
52,185
53,56
53,134
54,60
54,96
55,86
57,68
57,77
57,83
57,87
57,107
57,126
57,137
57,143
57,146
57,147
57,159
57,192
57,199
60,72
60,84
60,173
71,39
71,129
71,138
71,158
72,12
72,19
72,38
72,82
72,104
72,142
90,28
90,37
90,70
90,112
90,140
90,162
90,193
96,2
96,8
96,17
96,41
96,43
96,51
96,81
96,100
96,150
96,151
96,183
105,13
105,20
105,21
105,40
105,58
105,79
105,103
105,109
105,116
105,117
105,123
105,169
105,176
105,182
105,195
112,26
112,35
112,111
135,24
135,50
135,61
135,154
135,198
141,57
141,152
145,14
145,34
145,49
145,65
145,88
145,181
145,189
165,16
165,27
165,44
165,53
165,55
165,59
165,119
165,161
165,171
165,184
168,0
168,5
168,25
168,96
168,99
168,139
168,153
168,174
168,191
168,194
171,178
171,189
179,11
179,42
179,127
179,131
179,180
180,72
180,112
184,6
184,48
184,67
184,76
184,91
184,95
184,106
184,130
184,136
184,164
186,10
186,64
186,69
186,98
186,101
186,105
186,113
186,115
186,156
186,172
186,175
186,190
186,197
189,32
189,45
191,29
191,97
196,74
196,78
196,122
198,33
198,36
198,71
198,93
198,118
198,148
198,155
