source,target
1,68
1,120
1,126
1,135
1,139
1,157
1,173
1,181
1,197
2,27
2,35
2,46
2,61
2,138
2,140
2,153
2,195
4,39
4,40
12,39
12,51
12,57
12,66
12,78
12,94
12,114
14,82
14,98
14,151
17,18
17,44
17,55
17,73
17,79
17,84
17,86
17,88
17,111
17,137
17,142
17,144
17,145
17,149
17,150
17,161
17,178
17,188
17,194
22,34
22,122
24,41
24,70
24,82
24,148
24,187
34,16
34,43
34,48
34,50
34,60
34,128
34,162
39,13
39,89
39,100
39,124
43,32
43,36
43,105
48,7
48,8
48,53
48,115
48,132
48,179
51,80
51,196
68,105
68,127
71,6
71,28
71,105
71,112
82,52
82,87
82,125
94,37
94,67
94,159
94,160
99,5
99,9
99,106
99,108
99,119
99,184
105,10
105,45
105,56
105,155
108,92
112,25
112,75
112,130
112,147
112,156
112,172
112,180
129,20
129,29
129,42
129,47
129,62
129,74
129,76
129,83
129,91
129,116
129,117
129,118
129,131
129,141
129,143
129,158
129,175
129,177
129,199
135,108
149,39
149,54
149,63
149,192
149,193
151,43
151,51
153,0
153,64
153,72
153,77
153,96
153,97
153,101
153,113
153,123
153,152
153,161
153,166
153,168
153,170
153,176
153,189
153,190
153,191
161,11
161,19
161,21
161,33
161,49
161,65
161,85
161,102
161,103
161,107
161,133
161,163
161,164
161,165
161,167
161,183
161,186
177,51
177,110
177,171
192,3
192,15
192,23
192,26
192,30
192,31
192,38
192,58
192,59
192,69
192,81
192,90
192,93
192,95
192,104
192,109
192,121
192,134
192,146
192,154
192,169
192,185
198,127
198,136
198,174
198,182
