source,target
8,0
8,5
8,14
8,16
8,26
8,30
8,41
8,78
8,80
8,91
8,97
8,98
8,106
8,107
8,113
8,114
8,125
8,136
8,139
8,143
8,149
8,157
8,160
8,161
8,163
8,164
8,178
8,183
8,184
8,186
8,194
8,199
9,19
9,43
9,45
9,82
9,93
9,145
9,153
9,170
9,185
9,191
17,180
17,181
17,182
31,100
31,112
31,120
31,182
44,20
44,147
70,2
70,18
70,23
70,57
70,85
70,92
70,114
70,146
70,152
70,162
70,166
76,61
77,133
77,175
77,190
93,60
93,89
93,117
93,121
100,7
100,10
100,25
100,46
100,74
100,104
100,111
100,151
100,154
100,169
100,172
107,13
107,21
107,22
107,35
107,38
107,42
107,48
107,58
107,63
107,69
107,72
107,84
107,88
107,95
107,123
107,129
107,159
107,171
107,197
112,1
112,3
112,6
112,36
112,47
112,53
112,55
112,79
112,122
112,134
112,138
112,173
112,187
114,39
114,62
114,64
114,65
114,83
114,94
114,102
114,116
114,118
114,119
114,128
114,130
114,140
114,141
114,155
114,158
114,174
115,177
115,192
120,12
120,27
120,34
120,49
120,54
120,73
120,75
120,90
120,103
120,124
120,126
120,144
120,196
135,9
135,112
135,179
142,29
142,44
142,67
142,77
142,165
142,189
165,15
165,24
165,51
165,52
165,86
165,127
165,193
165,198
167,11
167,40
167,50
167,66
167,99
167,107
167,108
167,110
167,131
167,132
167,137
167,150
167,168
167,195
176,4
176,56
176,59
176,71
176,76
176,81
176,181
181,101
185,28
185,33
185,37
185,68
185,77
185,87
185,105
185,115
185,148
185,188
189,32
189,70
189,96
189,109
189,156
