source,target
1,0
1,5
1,12
1,27
1,35
1,37
1,38
1,39
1,44
1,50
1,54
1,56
1,57
1,63
1,65
1,67
1,69
1,79
1,84
1,102
1,115
1,124
1,127
1,135
1,136
1,137
1,154
1,155
1,169
1,180
1,185
1,187
1,193
3,6
3,9
3,26
3,75
3,122
3,159
3,160
6,32
6,46
6,174
16,18
16,25
16,53
16,61
16,76
16,80
16,111
16,120
16,126
16,128
16,139
16,140
16,148
16,171
16,184
16,197
20,51
20,53
20,116
26,15
26,21
26,93
26,192
51,98
51,125
51,164
51,182
53,28
53,114
58,19
58,64
58,95
58,133
58,151
58,166
58,183
58,194
58,198
64,11
64,22
64,24
64,29
64,30
64,41
64,55
64,71
64,77
64,96
64,98
64,105
64,112
64,141
64,144
64,145
64,147
64,150
64,161
64,165
64,170
64,176
98,2
98,23
98,42
98,97
98,107
98,117
98,143
98,157
98,177
102,110
102,167
113,10
113,13
113,34
113,40
113,62
113,70
113,99
113,108
113,123
113,142
113,146
113,156
113,173
114,31
114,33
114,60
114,66
114,68
114,86
114,87
114,91
114,94
114,119
114,162
114,168
119,92
120,83
120,88
120,90
120,138
120,186
120,190
129,16
129,45
129,49
129,81
129,103
129,109
129,189
129,195
130,4
130,8
130,36
130,52
130,72
130,74
130,78
130,102
130,119
130,131
130,134
130,152
130,153
130,188
137,14
137,43
137,47
137,48
137,73
137,106
137,113
137,118
137,149
137,163
137,178
137,179
137,181
137,191
137,199
158,59
158,101
158,172
158,189
158,192
172,17
172,85
175,7
175,89
175,104
175,113
175,132
175,196
189,100
189,121
192,82
