source,target
0,2
0,3
0,5
0,9
0,10
0,12
0,14
0,26
0,28
0,32
0,33
0,43
0,44
0,46
0,48
0,56
0,58
0,62
0,64
0,66
0,68
0,70
0,73
0,79
0,80
0,81
0,82
0,83
0,84
0,86
0,87
0,92
0,93
0,97
0,105
0,107
0,109
0,111
0,113
0,118
0,128
0,132
0,134
0,136
0,141
0,146
0,148
0,151
0,155
0,158
0,166
0,171
0,172
0,176
0,186
0,187
0,188
0,190
0,191
0,192
0,196
0,197
0,199
7,74
7,88
7,100
11,24
11,40
11,95
11,100
13,40
13,124
13,152
13,173
15,27
15,94
18,1
18,6
18,8
18,19
18,34
18,41
18,47
18,60
18,76
18,96
18,101
18,106
18,114
18,115
18,129
18,135
18,147
18,159
18,162
18,163
18,167
18,168
18,170
18,178
18,183
19,49
19,77
19,100
19,130
19,138
19,143
19,154
19,185
20,37
20,40
20,108
20,195
37,22
37,150
37,156
37,169
37,177
37,194
40,25
40,61
40,123
40,144
40,145
40,189
74,17
74,35
74,36
74,42
74,120
74,149
100,23
100,31
100,39
100,52
100,54
100,57
100,59
100,63
100,67
100,69
100,75
100,78
100,85
100,102
100,104
100,131
100,157
100,175
100,182
105,16
105,45
105,50
105,55
105,91
105,112
105,140
105,142
105,179
105,198
124,72
124,89
124,119
124,126
124,164
126,21
126,99
137,15
137,51
137,116
137,121
137,122
137,125
137,127
137,152
152,30
152,53
152,90
152,103
152,110
152,133
152,153
152,181
152,184
152,193
183,29
183,98
183,105
183,139
183,165
183,174
193,4
193,38
193,65
193,71
193,117
193,160
193,161
193,180
