source,target
2,7
2,12
2,14
2,15
2,20
2,28
2,29
2,34
2,37
2,38
2,42
2,43
2,58
2,59
2,62
2,64
2,81
2,87
2,90
2,94
2,103
2,106
2,113
2,118
2,134
2,141
2,142
2,144
2,150
2,158
2,162
2,174
2,190
2,192
7,24
7,79
7,84
7,86
7,112
7,156
7,175
7,194
7,196
26,4
26,13
26,16
26,17
26,21
26,30
26,46
26,57
26,83
26,93
26,98
26,104
26,109
26,115
26,123
26,152
26,154
26,169
26,172
26,175
26,181
26,182
26,187
26,188
26,191
51,47
51,55
55,71
55,92
55,138
76,11
76,85
76,105
82,8
82,54
82,90
82,92
85,90
85,171
92,88
92,120
119,35
121,48
121,92
121,96
121,130
121,131
121,147
121,153
161,1
161,5
161,9
161,39
161,41
161,44
161,45
161,49
161,56
161,60
161,61
161,65
161,66
161,67
161,68
161,75
161,77
161,95
161,99
161,101
161,107
161,108
161,114
161,116
161,119
161,124
161,128
161,129
161,133
161,145
161,146
161,151
161,155
161,165
161,166
161,170
161,178
161,180
161,183
161,184
161,185
161,189
161,193
161,195
161,197
173,90
173,119
175,6
175,18
175,22
175,23
175,25
175,36
175,40
175,50
175,63
175,69
175,70
175,72
175,73
175,74
175,80
175,97
175,102
175,117
175,135
175,136
175,137
175,143
175,149
175,160
175,163
175,168
175,177
175,179
175,186
198,3
198,31
198,33
198,51
198,52
198,53
198,78
198,89
198,91
198,100
198,111
198,122
198,125
198,126
198,127
198,140
198,157
198,159
198,167
198,176
199,0
199,10
199,19
199,27
199,32
199,85
199,110
199,132
199,139
199,148
199,164
