source,target
8,5
8,18
8,27
8,30
8,33
8,49
8,50
8,64
8,89
8,94
8,112
8,115
8,120
8,128
8,133
8,143
8,147
8,153
8,154
8,164
8,168
8,188
8,189
67,91
67,114
67,144
67,146
67,167
67,169
67,196
72,1
72,21
72,36
72,41
72,66
72,78
72,79
72,82
72,110
72,126
72,134
72,137
72,139
72,141
72,144
72,151
72,163
72,175
72,177
72,182
72,183
72,185
72,187
72,191
117,16
117,55
117,88
117,104
117,121
117,149
122,2
122,32
122,56
122,81
122,83
122,87
122,95
122,108
122,123
122,195
130,7
130,14
130,24
130,39
130,62
130,69
130,76
130,97
130,102
130,119
130,122
130,125
130,162
130,165
130,170
130,171
130,190
130,192
144,35
144,45
144,53
144,68
144,90
144,96
144,138
145,26
145,38
145,52
145,93
145,103
145,109
145,117
145,160
145,180
152,0
152,43
152,47
152,61
152,63
152,73
152,77
152,80
152,84
152,92
152,105
152,116
152,118
152,127
152,129
152,132
152,135
152,140
152,158
152,159
152,166
161,13
161,17
161,25
161,29
161,44
161,54
161,70
161,74
161,101
161,152
161,155
161,176
161,179
161,194
169,8
169,12
169,65
169,71
169,150
169,156
169,184
170,3
170,4
170,6
170,9
170,10
170,11
170,15
170,22
170,23
170,28
170,34
170,37
170,40
170,46
170,48
170,75
170,99
170,100
170,106
170,107
170,113
170,131
170,136
170,148
170,157
170,173
170,178
170,181
170,186
170,193
170,199
172,19
172,98
172,111
172,145
174,58
174,86
174,122
174,152
197,20
197,31
197,42
197,51
197,57
197,59
197,60
197,85
197,117
197,142
197,152
198,124
198,151
198,172
